Proceso:,Agregar CVE_EDO y CVE_MUN,,,,,,,,
CVE_EDO,ESTADO,EE_MUN,CVE_MUN,MUNICIPIO,LOCALIDAD,NOMBRE DE PTAR,CAPACIDAD INSTALADA L/S,CAUDAL TRATADO L/S,TIPO DE PROCESO
16,MICHOACAN DE OCAMPO,16LA PIEDAD,16069,La Piedad,Los Guajes,Los Guajes,4.5,3.5,Fosa Septica + Wetland
16,MICHOACAN DE OCAMPO,16LA PIEDAD,16069,La Piedad,Ojo de Agua de Serrato,Ojo de Agua de Serrato,3.5,3.5,Rafa o Wasb
16,MICHOACAN DE OCAMPO,16LA PIEDAD,16069,La Piedad,Tanque de Peña,Tanque de Peña,2.5,2.5,Rafa o Wasb
16,MICHOACAN DE OCAMPO,16LAGUNILLAS,16048,Lagunillas,Lagunillas,Lagunillas,10,8,Discos Biológicos o Biodiscos
16,MICHOACAN DE OCAMPO,16LAZARO CARDENAS,16052,Lázaro Cárdenas,Ciudad Lázaro Cárdenas,Municipal No. 1,360,280,Lodos Activados
16,MICHOACAN DE OCAMPO,16LAZARO CARDENAS,16052,Lázaro Cárdenas,Ciudad Lázaro Cárdenas,Municipal No. 2,40,20,Lodos Activados
16,MICHOACAN DE OCAMPO,16LOS REYES,16075,Los Reyes,Los Reyes De Salgado,Planta de tratamiento de aguas residuales de Los Reyes ,100,97,Lagunas de Estabilización
16,MICHOACAN DE OCAMPO,16MORELIA,16053,Morelia,Atapaneo,Morelia,1200,965,Lodos Activados
16,MICHOACAN DE OCAMPO,16MORELIA,16053,Morelia,Morelia,"PTAR ""Los Itzicuaros""",210,98,Lodos Activados
16,MICHOACAN DE OCAMPO,16MORELIA,16053,Morelia,Morelia,PTAR Arkos San Antonio,18,10,Primario Avanzado
16,MICHOACAN DE OCAMPO,16MORELIA,16053,Morelia,Morelia,PTAR Tres Marias,67,15,Lodos Activados
16,MICHOACAN DE OCAMPO,16MORELIA,16053,Morelia,Morelia,PTAR Villa Magna,9,9,Primario Avanzado
16,MICHOACAN DE OCAMPO,16NUEVO URECHO,16059,Nuevo Urecho,NUEVO URECHO,PTAR Nuevo Urecho,10,8,"Rafa, Wasb + Humedal"
16,MICHOACAN DE OCAMPO,16PAJACUARAN,16062,Pajacuaran,Pajacuaran,PTAR Pajacuarán,20,20,Filtros Biológicos o Rociadores o Percoladores
16,MICHOACAN DE OCAMPO,16PATZCUARO,16066,Pátzcuaro,Janitzio (Isla Janitzio),Janitzio,7,7,Lodos Activados
16,MICHOACAN DE OCAMPO,16PATZCUARO,16066,Pátzcuaro,Pátzcuaro,Pátzcuaro I (Las Garzas),20,18,Zanjas de Oxidación
16,MICHOACAN DE OCAMPO,16PATZCUARO,16066,Pátzcuaro,Pátzcuaro,Pátzcuaro II (San Pedrito),150,30,Lodos Activados
16,MICHOACAN DE OCAMPO,16QUIROGA,16073,Quiroga,Quiroga,Quiroga,20,20,Rafa o Wasb
16,MICHOACAN DE OCAMPO,16QUIROGA,16073,Quiroga,Santa Fe De La Laguna,Santa Fe,3,2.5,Humedales (Wetland)
16,MICHOACAN DE OCAMPO,16SAHUAYO,16076,Sahuayo,Sahuayo de Morelos,Sahuayo,180,100,Lagunas de Estabilización
16,MICHOACAN DE OCAMPO,16SALVADOR ESCALANTE,16079,Salvador Escalante,Santa Clara Del Cobre,Santa Clara del Cobre,60,50,Discos Biológicos o Biodiscos
16,MICHOACAN DE OCAMPO,16TACAMBARO,16082,Tacámbaro,Yoricostio (La Villita),Yoricostio,6,2,Lodos Activados
16,MICHOACAN DE OCAMPO,16TUMBISCATIO,16096,Tumbiscatío,Tumbiscatío de Ruiz,Tumbiscatio,10,8,Lagunas de Estabilización
16,MICHOACAN DE OCAMPO,16TZINTZUNTZAN,16100,Tzintzuntzan,Cucuchucho (San Pedro Cucuchucho),Cucuchucho,1,0.6,Humedales (Wetland)
16,MICHOACAN DE OCAMPO,16URUAPAN,16102,Uruapan,Uruapan,Uruapan,420,380,Lodos Activados
16,MICHOACAN DE OCAMPO,16ZACAPU,16107,Zacapu,Zacapu,Zacapu,120,120,Lagunas de Estabilización
16,MICHOACAN DE OCAMPO,16ZAMORA,16108,Zamora,Atacheo De Regalado,Planta de tratamiento de aguas residuales de Atacheo de Regalado,10,8,Lodos Activados
16,MICHOACAN DE OCAMPO,16ZAMORA,16108,Zamora,Zamora de Hidalgo,Zamora,255,240,Lagunas de Estabilización
16,MICHOACAN DE OCAMPO,16ZINAPECUARO,16110,Zinapecuaro,Zinapecuaro De Figueroa,PTAR de Zinapécuaro,35,15,Filtros Biológicos o Rociadores o Percoladores
16,MICHOACAN DE OCAMPO,16ZITACUARO,16112,Zitácuaro,Heroica Zitácuaro,Zitácuaro,267,175,Lodos Activados
17,MORELOS,17AMACUZAC,17001,Amacuzac,Amacuzac,Amacuzac 1,7.5,7.5,Lodos Activados
17,MORELOS,17ATLATLAHUACAN,17002,Atlatlahuacan,Fraccionamiento Lomas de Cocoyoc,Lomas de Cocoyoc,7,6,Discos Biológicos o Biodiscos
17,MORELOS,17AXOCHIAPAN,17003,Axochiapan,Axochiapan,Axochiapan,20,30,Lodos Activados
17,MORELOS,17AYALA,17004,Ayala,Ciudad  Ayala,Fracc. Paseos de Ayala,7,4,Fosa Séptica
17,MORELOS,17AYALA,17004,Ayala,Ciudad  Ayala,Fracc. Paseos de Ayala 2,10,8,Aerobio
17,MORELOS,17AYALA,17004,Ayala,Unidad Habitacional Mariano Matamoros,U. H. M. Matamoros,5,2,Lodos Activados
17,MORELOS,17COATLAN DEL RIO,17005,Coatlán del Río,Coatlán del Río,Coatlán del Río,11,9,Lodos Activados
17,MORELOS,17CUAUTLA,17006,Cuautla,Calderón,Calderón,40,22,Lodos Activados
17,MORELOS,17CUAUTLA,17006,Cuautla,Cuautla,19 de Febrero No. 1,7.5,7.5,Lodos Activados
17,MORELOS,17CUAUTLA,17006,Cuautla,Cuautla,Cuautla,630,540,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17CUAUTLA,17006,Cuautla,Cuautla,Norponiente,42,45,Anaerobio
17,MORELOS,17CUAUTLA,17006,Cuautla,Cuautla,Santa Inés,18,20,Lodos Activados
17,MORELOS,17CUAUTLA,17006,Cuautla,Cuautla,U. H. Piedra Blanca,6,5,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Acapantzingo,750,285,Lodos Activados
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Buena Vista del Monte,1,1,Anaerobio
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Chipitlán,24,9,Lodos Activados
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Lomas de Ahuatlán,30,18,Lodos Activados
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Lomas de Cortes,27,8,Tanque Imhoff
17,MORELOS,17CUERNAVACA,17007,Cuernavaca,Cuernavaca,Parque Solidaridad,8,8,Lodos Activados
17,MORELOS,17EMILIANO ZAPATA,17008,Emiliano Zapata,Emiliano Zapata,Alameda,30,7,Lodos Activados
17,MORELOS,17EMILIANO ZAPATA,17008,Emiliano Zapata,Emiliano Zapata,El Encanto,60,40,Lodos Activados
17,MORELOS,17EMILIANO ZAPATA,17008,Emiliano Zapata,Emiliano Zapata,La Campiña,30,15,Aerobio
17,MORELOS,17EMILIANO ZAPATA,17008,Emiliano Zapata,Emiliano Zapata,Nustar,15,7,Discos Biológicos o Biodiscos
17,MORELOS,17HUITZILAC,17009,Huitzilac,Tres Marias,3 Marías,5,5,Anaerobio
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,La Gachupina,240,240,Lodos Activados
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,Las Moras I,13,2,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,Las Moras II,13,2,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,Rinconada Palmira,4,3,Lodos Activados
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,U. H. El Paraje (El Texcal),12,12,Lodos Activados
17,MORELOS,17JIUTEPEC,17011,Jiutepec,Jiutepec,U. H. La Joya,12,10,Lodos Activados
17,MORELOS,17JOJUTLA,17012,Jojutla,Jojutla,Regional Jojutla,130,130,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17JONACATEPEC,#N/A,Jonacatepec,AMACUITLAPILCO,Amacuitlapilco,1,1,Humedales (Wetland)
17,MORELOS,17JONACATEPEC,#N/A,Jonacatepec,Jonacatepec,Jonacatepec,10,8,Lodos Activados
17,MORELOS,17JONACATEPEC,#N/A,Jonacatepec,Tetelilla,Tetelilla,1,3,Humedales (Wetland)
17,MORELOS,17JONACATEPEC,#N/A,Jonacatepec,TLAYCA,Tlayca,1,1,Humedales (Wetland)
17,MORELOS,17MIACATLAN,17015,Miacatlán,Miacatlán,Miacatlán,24,8,Anaerobio
17,MORELOS,17OCUITUCO,17016,Ocuituco,Ocuituco,Ocuituco,10,3,Lodos Activados
17,MORELOS,17PUENTE DE IXTLA,17017,Puente de Ixtla,San Jose Vista Hermosa,San José Vista Hermosa,17,12,Discos Biológicos o Biodiscos
17,MORELOS,17PUENTE DE IXTLA,17017,Puente de Ixtla,Xoxocotla,Xoxocotla,20,6,Dual
17,MORELOS,17TEMIXCO,17018,Temixco,Cuentepec,Cuentepec 2,7,7,Aerobio
17,MORELOS,17TEMIXCO,17018,Temixco,Temixco,El Rayo,100,85,Lodos Activados
17,MORELOS,17TEMOAC,17033,Temoac,Temoac,Temoac,10,8.5,Lodos Activados
17,MORELOS,17TEPALCINGO,17019,Tepalcingo,Atotonilco,Atotonilco,12,10,Filtros Biológicos o Rociadores o Percoladores
17,MORELOS,17TEPALCINGO,17019,Tepalcingo,Tepalcingo,Tepalcingo,25,24,Anaerobio
17,MORELOS,17TEPOZTLAN,17020,Tepoztlán,Acolapan,Rinconada Acolapa,10,7,Lodos Activados
17,MORELOS,17TEPOZTLAN,17020,Tepoztlán,COLONIA OBRERA,La Obrera,2,2,Lodos Activados
17,MORELOS,17TEPOZTLAN,17020,Tepoztlán,TEXIO,Tepoztlán,15,4,Lodos Activados
17,MORELOS,17TETELA DEL VOLCAN,17022,Tetela del Volcan,Tetela Del Volcan,Tetela del Volcán,25,4,Lodos Activados
17,MORELOS,17TLALTIZAPAN,#N/A,Tlaltizapán,Santa Rosa Treinta,Santa Rosa 30,32,16,Lodos Activados
17,MORELOS,17TLALTIZAPAN,#N/A,Tlaltizapán,Tlaltizapán,Las Juntas,25,25,Lodos Activados
17,MORELOS,17TLAYACAPAN,17026,Tlayacapan,Los Laureles (San José de los Laureles),Sn. José de Los Laureles,1,1,Humedales (Wetland)
17,MORELOS,17XOCHITEPEC,17028,Xochitepec,Xochitepec,Dos Ríos,7,7,Lodos Activados
17,MORELOS,17XOCHITEPEC,17028,Xochitepec,Xochitepec,Regional,50,30,Lodos Activados
17,MORELOS,17YAUTEPEC,17029,Yautepec,Yautepec de Zaragoza,Yautepec,150,80,Discos Biológicos o Biodiscos
17,MORELOS,17YECAPIXTLA,17030,Yecapixtla,Yecapixtla,Yecapixtla,25,4,Aerobio
17,MORELOS,17ZACATEPEC DE HIDALGO,#N/A,Zacatepec de Hidalgo,Zacatepec de Hidalgo,Zacatepec,100,100,Lodos Activados
17,MORELOS,17ZACUALPAN,#N/A,Zacualpan,Tlacotepec,Monte La Era,12,9,Lodos Activados
17,MORELOS,17ZACUALPAN,#N/A,Zacualpan,Zacualpan De Amilpas,Zacualpan de Amilpas,15,5,Lodos Activados
18,NAYARIT,18ACAPONETA,18001,Acaponeta,Acaponeta,Acaponeta,63,40,Lagunas Aireadas
18,NAYARIT,18ACAPONETA,18001,Acaponeta,La Guasima,La Guasima,2.8,1.8,Lagunas de Estabilización
18,NAYARIT,18AHUACATLAN,18002,Ahuacatlán,Ahuacatlan,Ahuacatlán,22,20,Lagunas de Estabilización
18,NAYARIT,18AHUACATLAN,18002,Ahuacatlán,Heriberto Jara (La Haciendita),Planta de Heriberto Jara,2.2,1.7,"Rafa, Wasb + Humedal"
18,NAYARIT,18AHUACATLAN,18002,Ahuacatlán,Tetitlan,Tetitlán,2.2,2,Lagunas de Estabilización
18,NAYARIT,18AHUACATLAN,18002,Ahuacatlán,Uzeta,Uzeta,7,5.5,Lagunas de Estabilización
18,NAYARIT,18AMATLAN DE CAÑAS,18003,Amatlán de Cañas,Amatlán De Cañas,Amatlán de Cañas,14,10,Lagunas de Estabilización
18,NAYARIT,18AMATLAN DE CAÑAS,18003,Amatlán de Cañas,Barranca del Oro,Barranca del Oro,8,2,Lagunas de Estabilización
18,NAYARIT,18AMATLAN DE CAÑAS,18003,Amatlán de Cañas,El Pilón,El Pilón,3,2,Lagunas de Estabilización
18,NAYARIT,18AMATLAN DE CAÑAS,18003,Amatlán de Cañas,Estancia de los López,Estancia de los López,4.7,3,"Rafa, Wasb + Humedal"
18,NAYARIT,18AMATLAN DE CAÑAS,18003,Amatlán de Cañas,Tepuzhuacán,Tepuzhuacán,1.8,1,Fosa Séptica
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Bucerías,Bucerías,60,50,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Cruz de Huanacaxtle,Cruz de Huanacaxtle,19,15,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,El Coatante,El Coatante,3,2.5,Lagunas de Estabilización
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Flamingos,Flamingos 1,24,20,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Fraccionamiento Emiliano Zapata,Emiliano Zapata,22,15,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Higuera Blanca,Higuera Blanca,2,1.5,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Lo de Marcos,Lo de Marcos,12,10,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Mezcales,Mezcales,12,12,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Nuevo Vallarta,Nuevo Vallarta,135,135,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,San Francisco,San Francisco,12,10,Discos Biológicos o Biodiscos
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,San Vicente,Mega planta de Tratamiento de Aguas Residuales de Bahía de Banderas,600,213,Lodos Activados
18,NAYARIT,18BAHIA DE BANDERAS,18020,Bahía de Banderas,Sayulita,Sayulita,25,18,Lodos Activados
18,NAYARIT,18COMPOSTELA,18004,Compostela,Compostela,Compostela,25,25,Discos Biológicos o Biodiscos
18,NAYARIT,18COMPOSTELA,18004,Compostela,Felipe Carrillo Puerto (Carrillo Puerto),planta de tratamiento de carrillo puerto,3,2,"Rafa, Wasb + Humedal"
18,NAYARIT,18COMPOSTELA,18004,Compostela,La Peñita De Jaltemba,Peñita de Jaltemba II,135,135,Discos Biológicos o Biodiscos
18,NAYARIT,18COMPOSTELA,18004,Compostela,Las Piedras,Las Piedras,0.43,0.3,Lagunas de Estabilización
18,NAYARIT,18COMPOSTELA,18004,Compostela,Las Varas,Las Varas,35,35,Lagunas de Estabilización
18,NAYARIT,18COMPOSTELA,18004,Compostela,Monteon,El Monteon,5,4,Lodos Activados
18,NAYARIT,18COMPOSTELA,18004,Compostela,Otates y Cantarranas (Otates),Otates,2.5,1.5,Lagunas de Estabilización
18,NAYARIT,18COMPOSTELA,18004,Compostela,Zacualpan,Zacualpan,32,21,Lagunas de Estabilización
18,NAYARIT,18DEL NAYAR,18009,Del Nayar,JESUS MARIA,planta de tratamiento de Jesús Maria,5,4,Discos Biológicos o Biodiscos
18,NAYARIT,18HUAJICORI,18005,Huajicori,Huajicori,Huajicori,18,9,Lagunas de Estabilización
18,NAYARIT,18IXTLAN DEL RIO,18006,Ixtlan del Río,Ixtlán del Río,Ixtlán del Río,93,68,Rafa + Filtro Biologico
18,NAYARIT,18IXTLAN DEL RIO,18006,Ixtlan del Río,Mexpan,Mexpan,5.9,2,Humedales (Wetland)
18,NAYARIT,18JALA,18007,Jala,Jala,Jala,18,10,Lagunas de Estabilización
18,NAYARIT,18LA YESCA,18019,La Yesca,Huajimic,Huajimic,9,4,Lagunas de Estabilización
18,NAYARIT,18LA YESCA,18019,La Yesca,Puente de Camotlán,Puente de Camotlán,6.6,4,Lagunas de Estabilización
18,NAYARIT,18ROSAMORADA,18010,Rosamorada,Chilapa,Chilapa,11,8,Lagunas de Estabilización
18,NAYARIT,18ROSAMORADA,18010,Rosamorada,Colonia Dieciocho de Marzo,Colonia Dieciocho de Marzo,2.2,1,Lagunas de Estabilización
18,NAYARIT,18ROSAMORADA,18010,Rosamorada,Rosamorada,Rosamorada,17,9,Lagunas de Estabilización
18,NAYARIT,18ROSAMORADA,18010,Rosamorada,San Vicente,San Vicente,19,10.5,Lagunas de Estabilización
18,NAYARIT,18RUIZ,18011,Ruíz,Ruiz,Ruiz,115,35,Lagunas de Estabilización
18,NAYARIT,18SAN BLAS,18012,San Blas,San Blas,San Blas,51,25,Lagunas de Estabilización
18,NAYARIT,18SAN BLAS,18012,San Blas,Santa Cruz de Miramar,Santa Cruz de Miramar,6.2,3,"Rafa, Wasb + Humedal"
18,NAYARIT,18SAN PEDRO LAGUNILLAS,18013,San Pedro Lagunillas,Amado Nervo (El Conde),"Amado Nervo, El Conde",2.5,1.5,Lagunas de Estabilización
18,NAYARIT,18SAN PEDRO LAGUNILLAS,18013,San Pedro Lagunillas,San Pedro Lagunillas,San Pedro Lagunillas,11,10,Lagunas de Estabilización
18,NAYARIT,18SANTA MARIA DEL ORO,18014,Santa María del Oro,La Labor,La Labor,4.3,2.5,Lagunas de Estabilización
18,NAYARIT,18SANTA MARIA DEL ORO,18014,Santa María del Oro,San Leonel,San Leonel,1.5,0.5,Lagunas de Estabilización
18,NAYARIT,18SANTA MARIA DEL ORO,18014,Santa María del Oro,Santa María Del Oro,Santa María del Oro,15,14,Discos Biológicos o Biodiscos
18,NAYARIT,18SANTIAGO IXCUINTLA,18015,Santiago Ixcuintla,Mexcaltitlán de Uribe (Isla de Mexcaltitlán),Mexcaltitán,2,1,Lodos Activados
18,NAYARIT,18SANTIAGO IXCUINTLA,18015,Santiago Ixcuintla,Santiago Ixcuintla,Santiago Ixcuintla,90,40,Lagunas de Estabilización
18,NAYARIT,18SANTIAGO IXCUINTLA,18015,Santiago Ixcuintla,Yago,Yago,15,9,Lagunas de Estabilización
18,NAYARIT,18TECUALA,18016,Tecuala,Milpas Viejas,Milpas Viejas,4.97,2.5,Lagunas de Estabilización
18,NAYARIT,18TECUALA,18016,Tecuala,Quimichis,Quimichis,13,9,Lagunas de Estabilización
18,NAYARIT,18TECUALA,18016,Tecuala,Tecuala,Tecuala,85,38,Lagunas de Estabilización
18,NAYARIT,18TEPIC,18017,Tepic,Bellavista,Bellavista,29,15,Lagunas de Estabilización
18,NAYARIT,18TEPIC,18017,Tepic,Francisco I. Madero (Puga),Fco. I. Madero I,32,22,Lagunas de Estabilización
18,NAYARIT,18TEPIC,18017,Tepic,Francisco I. Madero (Puga),Fco. I. Madero II,4,2,Rafa o Wasb
18,NAYARIT,18TEPIC,18017,Tepic,Francisco I. Madero (Puga),Fco. I. Madero III,4,2,Rafa o Wasb
18,NAYARIT,18TEPIC,18017,Tepic,Francisco I. Madero (Puga),Fco. I. Madero IV,4,2,Rafa o Wasb
18,NAYARIT,18TEPIC,18017,Tepic,Tepic,La Cantera,90,90,Lodos Activados
18,NAYARIT,18TEPIC,18017,Tepic,Tepic,Las Delicias o Barranca Blanca,100,100,Filtros Biológicos o Rociadores o Percoladores
18,NAYARIT,18TEPIC,18017,Tepic,Tepic,Oriente o de la Ciudad de la Salud,250,150,Discos Biológicos o Biodiscos
18,NAYARIT,18TEPIC,18017,Tepic,Tepic,Planta de tratamiento el punto,800,800,Filtros Biológicos o Rociadores o Percoladores
18,NAYARIT,18TEPIC,18017,Tepic,Tepic,planta de tratamiento Norte o los Valles,70,70,Discos Biológicos o Biodiscos
18,NAYARIT,18TUXPAN,18018,Tuxpan,Palma Grande,Palma Grande,16,8,Lagunas de Estabilización
18,NAYARIT,18TUXPAN,18018,Tuxpan,Tuxpan,Tuxpan,86,30,Lagunas de Estabilización
18,NAYARIT,18XALISCO,18008,Xalisco,Pantanal,Pantanal,18,9,Lagunas de Estabilización
18,NAYARIT,18XALISCO,18008,Xalisco,Xalisco,Xalisco,75,75,Discos Biológicos o Biodiscos
19,NUEVO LEON,19ABASOLO,19001,Abasolo,Abasolo,Abasolo,5,0.88,Lodos Activados
19,NUEVO LEON,19AGUALEGUAS,19002,Agualeguas,Agualeguas,Agualeguas,15,3.33,Lagunas de Estabilización
19,NUEVO LEON,19ALLENDE,19004,Allende,Ciudad de Allende,Allende II,150,87.69,Lodos Activados
19,NUEVO LEON,19ANAHUAC,19005,Anáhuac,Anáhuac,Anáhuac,50,40.47,Lodos Activados
19,NUEVO LEON,19ANAHUAC,19005,Anáhuac,Colombia,Colombia,10,2.18,Lodos Activados
19,NUEVO LEON,19APODACA,19006,Apodaca,Agua Fría,Noreste,1875,1140.57,Lodos Activados
19,NUEVO LEON,19APODACA,19006,Apodaca,Santa Rosa,Santa Rosa,200,137.56,Lodos Activados
19,NUEVO LEON,19ARAMBERRI,19007,Aramberri,Aramberri,Aramberri,5,2.14,Lodos Activados
19,NUEVO LEON,19ARAMBERRI,19007,Aramberri,La Ascensión,La Ascensión,5,2.21,Lodos Activados
19,NUEVO LEON,19BUSTAMANTE,19008,Bustamante,Bustamante,Bustamante,10,7.84,Lodos Activados
19,NUEVO LEON,19CADEREYTA JIMENEZ,19009,Cadereyta Jiménez,Atongo de Abajo,Atongo,15,2.51,Lagunas de Estabilización
19,NUEVO LEON,19CADEREYTA JIMENEZ,19009,Cadereyta Jiménez,Cadereyta Jiménez,Cadereyta,250,169.59,Lodos Activados
19,NUEVO LEON,19CADEREYTA JIMENEZ,19009,Cadereyta Jiménez,Cadereyta Jiménez,PTAR-CADEREYTA  II ,140,71.37,Lodos Activados
19,NUEVO LEON,19CADEREYTA JIMENEZ,19009,Cadereyta Jiménez,San Juan,San Juan,5,1.83,Lodos Activados
19,NUEVO LEON,19CARMEN,#N/A,Carmen,Carmen,El Carmen,20,11.72,Lagunas de Estabilización
19,NUEVO LEON,19CERRALVO,19011,Cerralvo,Ciudad Cerralvo,Cerralvo,25,19.94,Lagunas de Estabilización
19,NUEVO LEON,19CHINA,19013,China,China,China,28,10,Lodos Activados
19,NUEVO LEON,19CIENEGA DE FLORES,19012,Ciénega de Flores,Ciénega De Flores,Ciénega de Flores,25,9.82,Lagunas de Estabilización
19,NUEVO LEON,19DOCTOR ARROYO,19014,Doctor Arroyo,Doctor Arroyo,Doctor Arroyo,25,10.81,Lagunas de Estabilización
19,NUEVO LEON,19DR. GONZALEZ,#N/A,Dr. González,Doctor González,Doctor González,25,9.16,Lagunas de Estabilización
19,NUEVO LEON,19GALEANA,19017,Galeana,Galeana,Galeana,15,10.43,Lodos Activados
19,NUEVO LEON,19GARCIA,19018,García,García,García,175,105.39,Lodos Activados
19,NUEVO LEON,19GRAL. BRAVO,#N/A,Gral. Bravo,General Bravo,General Bravo,15,3.16,Lagunas de Estabilización
19,NUEVO LEON,19GRAL. ESCOBEDO,#N/A,Gral. Escobedo,Ciudad General Escobedo,Norte,3000,2304.17,Lodos Activados
19,NUEVO LEON,19GRAL. TERAN,#N/A,Gral. Terán,Ciudad General Terán,General Terán,25,11.17,Lodos Activados
19,NUEVO LEON,19GRAL. TREVIÑO,#N/A,Gral. Treviño,General Treviño,General Treviño II,10,2.18,Lagunas de Estabilización
19,NUEVO LEON,19GRAL. ZARAGOZA,#N/A,Gral. Zaragoza,Zaragoza,Zaragoza,2,2.01,Lodos Activados
19,NUEVO LEON,19GRAL. ZUAZUA,#N/A,Gral. Zuazua,General Zuazua,General Zuazua,210,156.07,Lodos Activados
19,NUEVO LEON,19HIDALGO,19047,Hidalgo,Hidalgo,Hidalgo,15,13.78,Lagunas de Estabilización
19,NUEVO LEON,19HIGUERAS,19028,Higueras,Higueras,Higueras,5,1.17,Lodos Activados
19,NUEVO LEON,19HUALAHUISES,19029,Hualahuises,Hualahuises,Hualahuises,15,10,Lagunas de Estabilización
19,NUEVO LEON,19ITURBIDE,19030,Iturbide,Iturbide,Iturbide,5,3.79,Lodos Activados
19,NUEVO LEON,19LAMPAZOS DE NARANJO,19032,Lampazos de Naranjo,Lampazos De Naranjo,Lampazos de Naranjo,15,4.79,Lagunas de Estabilización
19,NUEVO LEON,19LINARES,19033,Linares,Linares,La Petaca,200,129.91,Lodos Activados
19,NUEVO LEON,19LOS HERRERAS,19027,Los Herreras,Los Herreras,Herreras,15,5.21,Lagunas de Estabilización
19,NUEVO LEON,19LOS RAMONES,19042,Los Ramones,Los Ramones,Ramones,10,2.05,Lagunas de Estabilización
19,NUEVO LEON,19MARIN,19034,Marín,EL RETIRO,PTAR-Pesquería II,140,50.34,Lodos Activados
19,NUEVO LEON,19MARIN,19034,Marín,Marín,Marín,25,10.37,Lagunas de Estabilización
19,NUEVO LEON,19MELCHOR OCAMPO,19035,Melchor Ocampo,Melchor Ocampo,Melchor Ocampo,10,3.08,Lagunas de Estabilización
19,NUEVO LEON,19MIER Y NORIEGA,19036,Mier y Noriega,Mier y Noriega,Mier y Noriega,5,1.76,Lodos Activados
19,NUEVO LEON,19MINA,19037,Mina,Mina,Mina,5,4.1,Lodos Activados
19,NUEVO LEON,19MONTEMORELOS,19038,Montemorelos,Congregación Calles,Congregación Calles,5,1.37,Lodos Activados
19,NUEVO LEON,19MONTEMORELOS,19038,Montemorelos,"FRAILE, EL",El Fraile,5,0.35,Lodos Activados
19,NUEVO LEON,19MONTEMORELOS,19038,Montemorelos,Montemorelos,Montemorelos I,75,63.87,Lodos Activados
19,NUEVO LEON,19MONTEMORELOS,19038,Montemorelos,Montemorelos,Montemorelos II,140,35.05,Lodos Activados
19,NUEVO LEON,19PARAS,19040,Parás,Parás,Parás,5,2.17,Lodos Activados
19,NUEVO LEON,19PESQUERIA,19041,Pesquería,Dulces Nombres,Dulces Nombres,7500,6756.88,Lodos Activados
19,NUEVO LEON,19PESQUERIA,19041,Pesquería,Pesquería,Pesquería,25,20.85,Lodos Activados
19,NUEVO LEON,19SABINAS HIDALGO,19044,Sabinas Hidalgo,Ciudad Sabinas Hidalgo,Sabinas Hidalgo,150,69.68,Lodos Activados
19,NUEVO LEON,19SALINAS VICTORIA,19045,Salinas Victoria,Salinas Victoria,Salinas Victoria,15,17.11,Lagunas de Estabilización
19,NUEVO LEON,19SALINAS VICTORIA,19045,Salinas Victoria,Salinas Victoria,SALINAS VICTORIA,40,21.13,Lodos Activados
19,NUEVO LEON,19SALINAS VICTORIA,19045,Salinas Victoria,SAN MIGUEL,San Miguel Interpuerto,50,58.47,Lodos Activados
19,NUEVO LEON,19SANTIAGO,19049,Santiago,Santiago,Santiago,200,144.64,Lodos Activados
19,NUEVO LEON,19VALLECILLO,19050,Vallecillo,Vallecillo,Vallecillo,5,0.68,Lodos Activados
19,NUEVO LEON,19VILLALDAMA,19051,Villaldama,Ciudad de Villaldama,Villaaldama,15,2.1,Lagunas de Estabilización
20,OAXACA,20ABEJONES,20001,Abejones,Abejones,San Miguel Abejones,2,0.3,Humedales (Wetland)
